customer_id,campaign_id,day,month,duration,contact,campaign,previous,poutcome,pdays,balance,housing,loan,target
388bb8abab24554302028964b06d4d54,1,5,may,253,unknown,1,0,unknown,-1,-244,yes,no,0
628b38d3971f08f36b8cf318dc2139ca,1,5,may,179,unknown,1,0,unknown,-1,0,yes,no,0
427054230c756684f265123e983ebae1,1,5,may,787,unknown,1,0,unknown,-1,-76,yes,no,0
447693820dbeb6781ee051d0ef7953f7,1,5,may,145,unknown,1,0,unknown,-1,-103,yes,yes,0
4c4a15b2fd9fe277a17ba1cc6707a9b9,1,5,may,174,unknown,1,0,unknown,-1,243,no,yes,0
1ed5bab350786e2dabb555276eac03d3,1,5,may,104,unknown,1,0,unknown,-1,424,yes,no,0
00e27fa9e07bbc252d625223dd452ba2,1,5,may,13,unknown,1,0,unknown,-1,306,yes,no,0
ba6c2e9673e01072f5b621ea058630d1,1,5,may,185,unknown,1,0,unknown,-1,24,yes,no,0
5fc08ac05c42172fea6872b777310ca3,1,5,may,1778,unknown,1,0,unknown,-1,179,yes,no,0
95d60015a403375eb240f87d1545fb4a,1,5,may,138,unknown,1,0,unknown,-1,0,yes,no,0
c661010577521de46b64d9ebfbc7ec30,1,5,may,812,unknown,1,0,unknown,-1,989,yes,no,0
48e9d40ad7245dc7897393a33d18baf2,1,5,may,164,unknown,1,0,unknown,-1,249,yes,no,0
7cea9e7edd8979f428265f33cac3ac9a,1,5,may,391,unknown,1,0,unknown,-1,790,yes,no,0
027fafcd14865590127f5d056576c35f,1,5,may,357,unknown,1,0,unknown,-1,154,yes,no,0
5b00d53906f59cb42be5f029024c3338,1,5,may,91,unknown,1,0,unknown,-1,6530,yes,no,0
ab281552e8e06a2059dbf3b39c5361c2,1,5,may,528,unknown,1,0,unknown,-1,100,no,no,0
106ab49873c8c6d8c525b007b3ec13ba,1,5,may,273,unknown,1,0,unknown,-1,59,yes,no,0
78afc59938e8471936ca3688b6535989,2,5,may,158,unknown,2,0,unknown,-1,1205,yes,no,0
ecdf7ca90c5666b46e8d2d71115b50f7,1,5,may,177,unknown,1,0,unknown,-1,12223,yes,yes,0
48b7271c940ba4b3f30dbfce28134e40,1,5,may,258,unknown,1,0,unknown,-1,5935,yes,yes,0
0d278731317156b582254b61ac2ebe40,1,5,may,172,unknown,1,0,unknown,-1,25,yes,yes,0
cffde74d587dade50303b1685730858e,1,5,may,154,unknown,1,0,unknown,-1,282,yes,yes,0
32fa07807f14aff710f825e11882bd3d,1,5,may,291,unknown,1,0,unknown,-1,23,yes,no,0
ffc47f20403b5389d1c18580867a8ea7,1,5,may,181,unknown,1,0,unknown,-1,1937,yes,no,0
bf6d878c035e9b94c867bb5d162e328f,1,5,may,176,unknown,1,0,unknown,-1,384,yes,no,0
a75337b7e163f34e004498e8f511c434,1,5,may,211,unknown,1,0,unknown,-1,582,no,yes,0
cb7733e1043a70b79990bcb486227ca2,1,5,may,349,unknown,1,0,unknown,-1,91,no,no,0
f83a95b8c27f58c0e8982977a197220b,1,5,may,272,unknown,1,0,unknown,-1,0,yes,yes,0
17bf137ae43dfd1c07917ef11d4bbbf5,1,5,may,208,unknown,1,0,unknown,-1,1,yes,no,0
c588a8e4a415bdaec8767b8499daf4d3,1,5,may,193,unknown,1,0,unknown,-1,206,yes,no,0
6251074f7797e66fc4fa3c438393d70f,1,5,may,212,unknown,1,0,unknown,-1,164,no,no,0
0eb525235dcad599f4a052a74d1097b7,1,5,may,20,unknown,1,0,unknown,-1,690,yes,no,0
2038509d02878f004f588ce5498b7c30,1,5,may,1042,unknown,1,0,unknown,-1,2343,yes,no,1
c54426091e1950b51821621178e2a32b,1,5,may,246,unknown,1,0,unknown,-1,137,yes,yes,0
547742bb73b3167857beea3226d255c8,2,5,may,529,unknown,2,0,unknown,-1,173,yes,no,0
592a9d63ec6480e4a82e656dd34e818d,1,5,may,1467,unknown,1,0,unknown,-1,45,no,no,1
55ad2e82ae78138471c03b1e34e0c82a,1,5,may,1389,unknown,1,0,unknown,-1,1270,yes,no,1
99870701961be4333bafaaefd1de1de1,2,5,may,188,unknown,2,0,unknown,-1,16,yes,yes,0
05b457447d5df58c8c4af8db198bae2d,2,5,may,180,unknown,2,0,unknown,-1,486,yes,no,0
79fce6e382efe35f5aa8a381d7585cb5,1,5,may,48,unknown,1,0,unknown,-1,50,no,no,0
578aba71284d46734d59a4b8c487c081,2,5,may,213,unknown,2,0,unknown,-1,152,yes,yes,0
73a6b4e2d49994392e85d7f3b774ff6d,1,5,may,583,unknown,1,0,unknown,-1,290,yes,no,0
7d5f843673e1fb3e3915928a4fb08d08,1,5,may,221,unknown,1,0,unknown,-1,54,yes,no,0
0b3bfddf20920c71932d2b2cbd5f2800,1,5,may,173,unknown,1,0,unknown,-1,-37,no,no,0
4a64015c2e483980ec89fa7af6189812,1,5,may,426,unknown,1,0,unknown,-1,101,yes,yes,0
d54e0a7efbafa69c1375dbee7088d4fd,1,5,may,287,unknown,1,0,unknown,-1,383,no,no,0
693466e3fc4eccc7e06d98e6b844ec4c,1,5,may,101,unknown,1,0,unknown,-1,81,yes,no,0
16006de29e8b8e4144ffebe9dcab6526,1,5,may,203,unknown,1,0,unknown,-1,0,yes,no,0
edb490a87d76be89f7abbae6c0ad490d,1,5,may,197,unknown,1,0,unknown,-1,229,yes,no,0
a96bcbf384af042c2c7cc423fda4d6fe,1,5,may,257,unknown,1,0,unknown,-1,-674,yes,no,0
e14ce5f4bb0f0c71947e68fba0d17172,1,5,may,124,unknown,1,0,unknown,-1,90,no,no,0
ac9a54a9e6ca0d480a0061a31d066a40,1,5,may,229,unknown,1,0,unknown,-1,128,yes,no,0
bb334de1b0fde8bf3c54ed436742b1af,3,5,may,55,unknown,3,0,unknown,-1,179,yes,no,0
53db1605ab3e5687b82cf7200b0de95f,1,5,may,400,unknown,1,0,unknown,-1,0,yes,no,0
86cb7d957336d51d2cb272dd399c6f2f,1,5,may,197,unknown,1,0,unknown,-1,54,yes,no,0
173402e96038fcb8adef7f95fe0c10d5,1,5,may,190,unknown,1,0,unknown,-1,151,yes,no,0
43296a1dc9c4f2ace099ba9097e47c75,1,5,may,21,unknown,1,0,unknown,-1,61,no,yes,0
c121d2a8ce3d6373a9f168346efc9618,1,5,may,514,unknown,1,0,unknown,-1,30,yes,no,0
8b59fec10d84e7d6fd5760ad58d2cff6,2,5,may,849,unknown,2,0,unknown,-1,523,yes,no,0
babffd945b47a56f182b13f47d7aa436,1,5,may,194,unknown,1,0,unknown,-1,31,yes,no,0
e46670f9df36e3453552b66b161da147,1,5,may,144,unknown,1,0,unknown,-1,79,no,no,0
4d4019253bdfe144fd2f71d80e6ae729,2,5,may,212,unknown,2,0,unknown,-1,-34,yes,yes,0
9d054856294538e2a14f555dc803e2d9,1,5,may,286,unknown,1,0,unknown,-1,448,yes,no,0
4c7fe4572f4d4077c824388a8f26e8b7,1,5,may,107,unknown,1,0,unknown,-1,81,yes,no,0
a1438accffede3d140675ef84cb0237c,2,5,may,247,unknown,2,0,unknown,-1,144,yes,no,0
4b1afc2c70b142c48663a2743a732c43,1,5,may,518,unknown,1,0,unknown,-1,351,yes,no,0
ef6d33c5c365c90c68c5311a2ffc5086,1,5,may,364,unknown,1,0,unknown,-1,-67,yes,no,0
0f50f84ffc9ef1c3a3827afd21d7aa1d,1,5,may,178,unknown,1,0,unknown,-1,262,no,no,0
ee39bc683822d16ba9a2cda938199472,1,5,may,98,unknown,1,0,unknown,-1,0,no,no,0
7ab85f4b7a111fc582022653d432dbf2,1,5,may,439,unknown,1,0,unknown,-1,56,yes,no,0
607c97e1a4b48b96bdaa297beead85ef,1,5,may,79,unknown,1,0,unknown,-1,26,yes,no,0
39d636a72312bc76ab19c79c757dd9d8,3,5,may,120,unknown,3,0,unknown,-1,3,yes,no,0
13ac81f8573265ec17ef2c8ea6ba63ab,2,5,may,127,unknown,2,0,unknown,-1,41,yes,yes,0
3bef6c420a712ebc1d8bebd8dbfbc7cf,1,5,may,175,unknown,1,0,unknown,-1,7,no,yes,0
a6b91c146008f0cf5a8c4b5e3f7f8f4a,2,5,may,262,unknown,2,0,unknown,-1,105,yes,no,0
39a45cc34f23fc9dc7dc0b999614f1a5,1,5,may,61,unknown,1,0,unknown,-1,818,yes,yes,0
b7df3096b73e48dc78afedc0e5148fbe,1,5,may,78,unknown,1,0,unknown,-1,-16,yes,yes,0
e80d7150cabb59e1ec20ee6b56778c78,1,5,may,143,unknown,1,0,unknown,-1,0,yes,no,0
0fb6c294c4b8bd2cf22359edfc635c74,1,5,may,579,unknown,1,0,unknown,-1,2476,yes,no,1
5d10e636ef9eecde0c564b162c813404,1,5,may,677,unknown,1,0,unknown,-1,1185,no,no,0
ff156478ac12610b12c1876ebaf989d0,1,5,may,345,unknown,1,0,unknown,-1,217,yes,no,0
c171e3328e86d0eb44734055c0ce984e,1,5,may,185,unknown,1,0,unknown,-1,1685,yes,no,0
6d6a4ad4e51a9720767384b7def48d94,2,5,may,100,unknown,2,0,unknown,-1,802,yes,yes,0
ef72352d23e5c8d22133555974866364,2,5,may,125,unknown,2,0,unknown,-1,0,yes,no,0
4c9bd012ab2b82c61caec8e493966439,1,5,may,193,unknown,1,0,unknown,-1,94,yes,no,0
7d4ed9c740d9478fa8255cfc9db50a94,1,5,may,136,unknown,1,0,unknown,-1,0,yes,no,0
240c22c4355a4bd921cc5d47f2c7be3a,1,5,may,73,unknown,1,0,unknown,-1,0,no,no,0
c9e601f746213cd1a9304a0858cbf896,1,5,may,528,unknown,1,0,unknown,-1,517,yes,no,0
26a3bd9a288fa23dd37eac0b8cce4cd8,1,5,may,541,unknown,1,0,unknown,-1,265,yes,no,0
490464dc7794bd688d9a308a083e6d9b,1,5,may,163,unknown,1,0,unknown,-1,947,yes,no,0
1cb9e6e0b4f9ae14dd771cb27c4cad0b,1,5,may,301,unknown,1,0,unknown,-1,3,yes,no,0
d5b44266e0500a18fc342bd3b57916a2,1,5,may,46,unknown,1,0,unknown,-1,42,no,no,0
a6532c35a159f815e367e796b044d7cb,1,5,may,204,unknown,1,0,unknown,-1,37,yes,no,0
7240164c1788287cb030a89a8c708397,1,5,may,98,unknown,1,0,unknown,-1,57,yes,no,0
c1237a6aa0ec9cbbc8d7a10faf4d3b37,1,5,may,71,unknown,1,0,unknown,-1,22,yes,no,0
ad340f901dda5375eb5f257057170d3c,2,5,may,157,unknown,2,0,unknown,-1,8,yes,no,0
9e0ac7c8ad1d750143ef7ec3a4d1cf9d,1,5,may,243,unknown,1,0,unknown,-1,293,yes,no,0
390350338f92b8c5c9463ba54f05af2a,2,5,may,186,unknown,2,0,unknown,-1,3,yes,no,0
95095ce2b025dae70d31f4970cae6d16,2,5,may,579,unknown,2,0,unknown,-1,348,yes,no,0
19d4d34c2d36650515443e8e007a957a,2,5,may,163,unknown,2,0,unknown,-1,-19,yes,no,0
b61de7bc0bc63833e7bbade3f44906d8,2,5,may,610,unknown,2,0,unknown,-1,0,yes,no,0
9b713e1bef1708b2b0d10c183a3910be,1,5,may,2033,unknown,1,0,unknown,-1,-4,yes,no,0
2f5e88c506f4bc2347deb77e17063aab,1,5,may,85,unknown,1,0,unknown,-1,18,yes,no,0
597a19696e8623a60e36603a1bc38e16,2,5,may,114,unknown,2,0,unknown,-1,139,no,no,0
f88b8e8d456c3597384eeccada5f8be1,2,5,may,114,unknown,2,0,unknown,-1,0,yes,no,0
631c9af554e2b8293c7abb5b6e60a6bf,1,5,may,57,unknown,1,0,unknown,-1,1883,yes,no,0
f4d525176129d5efb5430d9034e9abad,1,5,may,238,unknown,1,0,unknown,-1,216,yes,no,0
76c18cd804d41f30778255c9cb60e76f,3,5,may,93,unknown,3,0,unknown,-1,782,yes,no,0
531e4c88be79568372dd0a59bda32c1e,2,5,may,128,unknown,2,0,unknown,-1,904,yes,no,0
6f0d18257a66edca5c5c01b24a3beaf3,1,5,may,107,unknown,1,0,unknown,-1,1705,yes,no,0
d097ae1d0926c94d555673d35968e6d2,1,5,may,181,unknown,1,0,unknown,-1,47,yes,no,0
8dd2ff183fe1c3beff503c2ca36a06e3,2,5,may,303,unknown,2,0,unknown,-1,176,yes,no,0
d0797219bdbaf15f8a0738b47aad813d,4,5,may,558,unknown,5,0,unknown,-1,1225,yes,no,0
7ef45aed519345e217d2dd051563e6e9,1,5,may,270,unknown,1,0,unknown,-1,86,yes,no,0
cd4073763f2920d467207fe0265db7e4,1,5,may,228,unknown,1,0,unknown,-1,82,yes,no,0
e244474128f9d4de55fdda70f3f104e3,1,5,may,99,unknown,1,0,unknown,-1,271,yes,no,0
df777711c0f5a15afc68763b5d93af8a,1,5,may,240,unknown,1,0,unknown,-1,1378,yes,no,0
a198e008db00d3f03a40b6fe873da44b,2,5,may,673,unknown,2,0,unknown,-1,184,no,no,1
7fcfd485f11232d27fde7277e99dcdc4,3,5,may,233,unknown,3,0,unknown,-1,0,no,no,0
35aa6233c63d41611622bebc9ed1df90,1,5,may,1056,unknown,1,0,unknown,-1,0,yes,no,0
0e26e3958eca50bd934e8554fe1f0ee5,1,5,may,250,unknown,1,0,unknown,-1,1357,yes,yes,0
c3aa71e4a50a7abc5325215267f0dfd2,1,5,may,252,unknown,1,0,unknown,-1,19,yes,no,0
9ae7bc610a37dba274590ae21bb7997e,1,5,may,138,unknown,1,0,unknown,-1,434,no,no,0
552c72df82e6772f6f86c8a4238734cb,1,5,may,130,unknown,1,0,unknown,-1,92,yes,no,0
51fd7acad967f2112da2f9dd895708bd,1,5,may,412,unknown,1,0,unknown,-1,1151,yes,no,0
18a3d9f1ae2d12ba8a8842670a9e8d0e,2,5,may,179,unknown,2,0,unknown,-1,41,yes,no,0
04a8c6a445358d7b47e740c85e716305,2,5,may,19,unknown,2,0,unknown,-1,51,yes,no,0
55bdb70f301bb06bd45c9431e436b31f,2,5,may,458,unknown,2,0,unknown,-1,214,yes,no,0
e3a548b80d026e90975193e35e974f25,1,5,may,717,unknown,1,0,unknown,-1,1161,yes,no,0
6004d9bbc58e6539cf4d8cd58b04d7f8,1,5,may,313,unknown,1,0,unknown,-1,37,yes,no,0
cf4b33e29d3ddb91d0edf0727ba1e2f5,2,5,may,683,unknown,2,0,unknown,-1,787,yes,no,0
0456e5d6f4bee30692e1b5abb82becad,1,5,may,1077,unknown,1,0,unknown,-1,59,yes,no,0
e874d667f0b2e9bc69a4dc4ab81e040a,1,5,may,416,unknown,1,0,unknown,-1,253,yes,no,0
b452c5e57187e3fe0cdc71f92fc1be7d,2,5,may,146,unknown,2,0,unknown,-1,211,yes,no,0
084643c37f8f8c1a8ff3cd7cf956841c,1,5,may,167,unknown,1,0,unknown,-1,235,yes,no,0
df9b8785fa9d74f773b59ee2b21b043d,1,5,may,315,unknown,1,0,unknown,-1,4384,yes,no,0
33948eb6816d5186469a63600161c09c,1,5,may,140,unknown,1,0,unknown,-1,4080,no,no,0
519eb9abf826ab017bf46f326c92809a,1,5,may,346,unknown,1,0,unknown,-1,53,yes,yes,0
b11a155f51e300e9428b51965d7570f2,1,5,may,562,unknown,1,0,unknown,-1,0,yes,no,0
7f5cc6c44dd6448cb861c20d5cdf2af3,1,5,may,172,unknown,1,0,unknown,-1,2127,yes,no,0
0c33c1d693412bd8191e0f0c4c32a766,1,5,may,217,unknown,1,0,unknown,-1,377,yes,no,0
6cc4684e5e5e20b0901a4147a20d6070,2,5,may,142,unknown,2,0,unknown,-1,73,yes,no,0
8ceca8d79b115940d55de8de6f62192e,1,5,may,67,unknown,1,0,unknown,-1,445,yes,no,0
11a079c745594828209621ea479ac682,1,5,may,291,unknown,1,0,unknown,-1,243,yes,no,0
617db57fc6b8d3106c8ee17020518112,2,5,may,309,unknown,2,0,unknown,-1,307,yes,no,0
3552173049cb22dbc3078d8b65c1adc9,1,5,may,248,unknown,1,0,unknown,-1,155,yes,no,0
fe54c15ac8ee466dcdc3e43ecca2c24a,1,5,may,98,unknown,1,0,unknown,-1,173,no,yes,0
d5b8ced7c04d3e890c49b2d7bb874e88,1,5,may,256,unknown,1,0,unknown,-1,400,yes,no,0
ffda4d469d5e5373d57dd45bc8965250,2,5,may,82,unknown,2,0,unknown,-1,1428,yes,no,0
ea54cbf739f54303a47ab75a09e9dad3,1,5,may,577,unknown,1,0,unknown,-1,219,yes,no,0
be6f32f0e879fefab2ddae8ea07c8084,1,5,may,286,unknown,1,0,unknown,-1,7,yes,no,0
483b283d75845fc696b2c678500b812b,1,5,may,477,unknown,1,0,unknown,-1,575,yes,no,0
55b10d85585a828dd08d48462bdfd1c7,2,5,may,611,unknown,2,0,unknown,-1,298,yes,no,0
b6b0b2161f8462a72eb6dc379c02f3d2,1,5,may,471,unknown,1,0,unknown,-1,0,yes,no,0
3e889f57b172a8b5015b443a621be734,2,5,may,381,unknown,2,0,unknown,-1,5699,yes,no,0
cdbe9df2a509da7240e95e54a15dbad2,1,5,may,42,unknown,1,0,unknown,-1,176,yes,yes,0
892f34c42b324f2d0a64940a8306f871,1,5,may,251,unknown,1,0,unknown,-1,517,yes,no,0
42bef5d947d8b0ccdaa2f4e19eb7fc98,1,5,may,408,unknown,1,0,unknown,-1,257,yes,no,0
a1113779652b5415f61c890c66992f70,1,5,may,215,unknown,1,0,unknown,-1,56,yes,no,0
26e082d2ab502835d4ea296c9103eb9a,1,5,may,287,unknown,1,0,unknown,-1,-390,yes,no,0
637a697a45b74cc2fe8b1810676aeaf1,2,5,may,216,unknown,2,0,unknown,-1,330,yes,no,0
b637e3305cbb81d5dbce34f766bc5473,2,5,may,366,unknown,2,0,unknown,-1,195,no,no,0
a6223c5c99903657fbb9dc17da0acc2e,1,5,may,210,unknown,1,0,unknown,-1,301,yes,no,0
6b81bd28eabf16bc1d11cb9a1788cfa4,1,5,may,288,unknown,1,0,unknown,-1,-41,yes,no,0
7ca397d5ad998d5045d882fb35597a72,1,5,may,168,unknown,1,0,unknown,-1,483,yes,no,0
264109d55e5f44531021e2439c05c43a,2,5,may,338,unknown,2,0,unknown,-1,28,no,no,0
112e435e68307b44a442afe9ee73520a,3,5,may,410,unknown,3,0,unknown,-1,13,no,no,0
064b0f6964de32822d80b5a66728fd88,1,5,may,177,unknown,1,0,unknown,-1,965,no,no,0
c27bded174a8638ba33534be36c7a86b,2,5,may,127,unknown,2,0,unknown,-1,378,yes,yes,0
500ba7a14d88a0c7094e199a8697b30a,1,5,may,357,unknown,1,0,unknown,-1,219,yes,no,0
e38a2a11c015a06004aedbc174592673,1,5,may,175,unknown,1,0,unknown,-1,324,yes,no,0
6b9694d1b859790817f51514f4dd9bf6,1,5,may,300,unknown,1,0,unknown,-1,-69,yes,no,0
daca6db31dbd0087e4fa6fbb3de5c5ae,1,5,may,136,unknown,1,0,unknown,-1,0,no,yes,0
3386d255b6b75306dd029ed035b20082,1,5,may,1419,unknown,1,0,unknown,-1,205,yes,no,0
f3489f26eb57ecb5b275cf26c0fbb01a,2,5,may,125,unknown,2,0,unknown,-1,278,yes,no,0
abf4201a937ab557443ea198c286b6ce,3,5,may,213,unknown,3,0,unknown,-1,1065,yes,no,0
ff505f286d462b3d86df11822edb9c74,1,5,may,27,unknown,1,0,unknown,-1,34,yes,no,0
0d839d1e4390aa5bb4ee783a36f42852,2,5,may,238,unknown,2,0,unknown,-1,1033,no,no,0
cd5f0f84c152ca2b1b2a71915a8880e8,1,5,may,124,unknown,1,0,unknown,-1,1467,yes,no,0
f9067990d5783a46caee8d5d9a6d3c40,1,5,may,18,unknown,1,0,unknown,-1,-12,yes,no,0
c45f9df2e3df3bf01ab2f8f98e37640f,2,5,may,730,unknown,2,0,unknown,-1,388,yes,no,0
65dd40b90fb7849693da5a334b744ab6,2,5,may,746,unknown,2,0,unknown,-1,294,yes,no,0
94b007c721a60d007f389f33d71d9517,1,5,may,121,unknown,1,0,unknown,-1,1827,no,no,0
1861f5d60dbfb4ec68f1a59f5121d1ee,1,5,may,247,unknown,1,0,unknown,-1,627,yes,no,0
c6a3ed1e7239bd65fd3547030f4111a6,1,5,may,40,unknown,1,0,unknown,-1,25,yes,no,0
2cd8cb3ddfaa049c721e1c085cbdd2fb,2,5,may,181,unknown,2,0,unknown,-1,315,yes,no,0
f2dc0d04fa0607438801ffca71f38a75,1,5,may,79,unknown,1,0,unknown,-1,0,yes,no,0
3f16cc80a5904647214a5bde5038f2ae,1,5,may,206,unknown,1,0,unknown,-1,66,yes,no,0
dffd13bf78e2268b6038c26b4d9bc6cb,1,5,may,389,unknown,1,0,unknown,-1,-9,yes,yes,0
27702c0bca65bc8502f116e2db470d73,1,5,may,127,unknown,1,0,unknown,-1,349,yes,yes,0
3298c29f1c8100f3e0cd9b0feceee181,1,5,may,702,unknown,1,0,unknown,-1,100,yes,no,0
9959c8391a9ab495c1ebc515ca72ad8f,1,5,may,151,unknown,1,0,unknown,-1,0,no,no,0
47880a71ee4f599d99ee78fd0fe1edd8,1,5,may,117,unknown,1,0,unknown,-1,434,yes,no,0
1fda52e3357d556f7ac69b5511ce99c4,3,5,may,232,unknown,3,0,unknown,-1,3237,yes,no,0
9235a61445f6299c8de5fb2a84f757d6,2,5,may,408,unknown,2,0,unknown,-1,275,no,no,0
f28de71f38445d6be1be48f8ecc5ee6c,2,5,may,179,unknown,2,0,unknown,-1,0,yes,no,0
6e7e8f23902c265e68d037b734f4ab95,1,5,may,39,unknown,1,0,unknown,-1,207,yes,no,0
41098bee4f0e362b1f0c55862a3569e7,1,5,may,282,unknown,1,0,unknown,-1,483,yes,no,0
30c20338bc1d9c7e064679856572fed9,2,5,may,714,unknown,2,0,unknown,-1,2248,yes,no,0
18d1423de99783978e2cbe7a8863b4fa,1,5,may,50,unknown,1,0,unknown,-1,428,yes,no,0
2254566fad3c9029e0a27891f2cc1f14,1,5,may,181,unknown,1,0,unknown,-1,0,yes,yes,0
5b234e25030e98a3037840b8445c9893,1,5,may,142,unknown,1,0,unknown,-1,0,yes,no,0
6b4b87539537be1e079520b384edb0ac,1,5,may,227,unknown,1,0,unknown,-1,140,yes,no,0
800f91bf003e97c903849ea034ba1b49,1,5,may,119,unknown,1,0,unknown,-1,297,yes,no,0
